MJD,X,XE,O,OE
54269.3148930664 ,37.1195450000 ,45.1086845000 ,16962.6911874080 ,737.7273136884 
54269.3148936405 ,57.2730331000 ,49.4060402000 ,15534.4678717971 ,705.3990760266 
54269.3148942151 ,77.4265137000 ,53.3584099000 ,16628.0756336547 ,731.2811366435 
54269.3148947893 ,-3.1874352000 ,34.9638023000 ,17120.8050800516 ,737.0788357214 
54269.3148953634 ,37.1195450000 ,45.1086845000 ,16287.5863290378 ,717.1928701451 
54269.3148959376 ,-23.3409271000 ,28.5710373000 ,16047.9879847406 ,694.4030951308 
54269.3148965122 ,178.1939697000 ,69.8422165000 ,15304.3519317533 ,705.4820486017 
54269.3148970864 ,158.0404816000 ,66.8713074000 ,15308.0184121834 ,696.2704010093 
54269.3148976605 ,-3.1874352000 ,34.9638023000 ,16582.4439470127 ,722.8531531044 
54269.3148982347 ,97.5800018000 ,57.0375557000 ,15660.2490667147 ,699.2961701361 
54269.3148988093 ,57.2730331000 ,49.4060402000 ,17684.4477029827 ,762.8262485356 
54269.3148993835 ,-23.3409271000 ,28.5710373000 ,17896.3235180679 ,744.0952089153 
54269.3148999581 ,-3.1874352000 ,34.9638023000 ,17114.3764356733 ,762.9831966598 
54269.3149005322 ,57.2730331000 ,49.4060402000 ,16881.5573890841 ,751.1647183924 
54269.3149011064 ,-43.4944153000 ,20.2519398000 ,15565.8482689015 ,710.1903385299 
54269.3149016810 ,37.1195450000 ,45.1086845000 ,16033.5939731458 ,731.0136096843 
54269.3149022552 ,37.1195450000 ,45.1086845000 ,16231.3476867621 ,732.5686341654 
54269.3149028298 ,57.2730331000 ,49.4060402000 ,15656.2171686041 ,727.1618058935 
54269.3149034039 ,-23.3409271000 ,28.5710373000 ,16635.6140650626 ,726.9211162176 
54269.3149039781 ,-23.3409271000 ,28.5710373000 ,19283.0134847256 ,782.7061391968 
54269.3149045522 ,117.7334900000 ,60.4933586000 ,17605.3476939713 ,756.6634393680 
54269.3149051269 ,16.9660492000 ,40.3562927000 ,17582.9981580607 ,757.0044804902 
54269.3149057010 ,-3.1874352000 ,34.9638023000 ,16530.6407617674 ,737.2565462137 
54269.3149062756 ,137.8869934000 ,63.7621269000 ,16420.1074500615 ,723.3999723649 
54269.3149068498 ,16.9660492000 ,40.3562927000 ,16813.7213493136 ,759.4668204620 
54269.3149074239 ,37.1195450000 ,45.1086845000 ,16653.9526190261 ,725.5822510588 
54269.3149079986 ,16.9660492000 ,40.3562927000 ,16343.5469093749 ,727.1934108318 
54269.3149085727 ,16.9660492000 ,40.3562927000 ,16550.7202787540 ,712.6283788411 
54269.3149091469 ,57.2730331000 ,49.4060402000 ,17388.7509777417 ,741.3202799555 
54269.3149097215 ,37.1195450000 ,45.1086845000 ,16692.0815547745 ,739.4067585834 
54269.3149102956 ,-3.1874352000 ,34.9638023000 ,16673.1130551800 ,739.4714295155 
54269.3149108703 ,-23.3409271000 ,28.5710373000 ,15247.9410387191 ,711.5420455979 
54269.3149114444 ,77.4265137000 ,53.3584099000 ,15666.5608266498 ,717.8506527290 
54269.3149120186 ,37.1195450000 ,45.1086845000 ,15543.6882088252 ,716.5120951609 
54269.3149125927 ,-3.1874352000 ,34.9638023000 ,17275.2894031419 ,750.5770664744 
54269.3149131673 ,16.9660492000 ,40.3562927000 ,16931.3452404553 ,740.2442509988 
54269.3149137415 ,-3.1874352000 ,34.9638023000 ,17364.7010807725 ,757.1794995644 
54269.3149143161 ,-23.3409271000 ,28.5710373000 ,16573.5742633144 ,734.9112444805 
54269.3149148903 ,37.1195450000 ,45.1086845000 ,14981.2218125018 ,710.5313796522 
54269.3149154644 ,77.4265137000 ,53.3584099000 ,16067.1311958186 ,732.6374575711 
54269.3149160390 ,117.7334900000 ,60.4933586000 ,16595.4353452885 ,728.6970676759 
54269.3149166132 ,57.2730331000 ,49.4060402000 ,17415.6270175122 ,746.3383905560 
54269.3149171878 ,37.1195450000 ,45.1086845000 ,15721.9886599981 ,722.1879114475 
54269.3149177620 ,57.2730331000 ,49.4060402000 ,20063.2552846114 ,799.5142759304 
54269.3149183361 ,16.9660492000 ,40.3562927000 ,21089.9473178937 ,821.3624390977 
54269.3149189108 ,117.7334900000 ,60.4933586000 ,20736.9882887266 ,805.6603983058 
54269.3149194849 ,137.8869934000 ,63.7621269000 ,19777.7201237571 ,819.9710528371 
54269.3149200591 ,57.2730331000 ,49.4060402000 ,20284.4510960920 ,804.2057252711 
54269.3149206337 ,137.8869934000 ,63.7621269000 ,20569.6171481781 ,813.4117593344 
54269.3149212078 ,-3.1874352000 ,34.9638023000 ,22202.1876903667 ,837.7070367367 
54269.3149217820 ,158.0404816000 ,66.8713074000 ,21761.4447532366 ,842.8907848968 
54269.3149223566 ,77.4265137000 ,53.3584099000 ,22794.3956408638 ,857.0303421345 
54269.3149229307 ,137.8869934000 ,63.7621269000 ,19743.4311495599 ,807.3443801628 
54269.3149235049 ,37.1195450000 ,45.1086845000 ,18976.3788363221 ,785.4286239524 
54269.3149240795 ,57.2730331000 ,49.4060402000 ,21276.0716445886 ,825.7256123277 
54269.3149246537 ,57.2730331000 ,49.4060402000 ,17710.2680916764 ,747.2789258358 
54269.3149252283 ,178.1939697000 ,69.8422165000 ,15390.6101901414 ,714.1914006789 
54269.3149258025 ,-23.3409271000 ,28.5710373000 ,15154.8370430446 ,703.8996485537 
54269.3149263766 ,-3.1874352000 ,34.9638023000 ,14976.0825880868 ,713.4681781863 
54269.3149269508 ,16.9660492000 ,40.3562927000 ,16123.2504929260 ,734.1617998859 
54269.3149275254 ,137.8869934000 ,63.7621269000 ,16080.1053690186 ,731.7146087531 
54269.3149280995 ,57.2730331000 ,49.4060402000 ,16123.4276651347 ,733.2747084798 
54269.3149286742 ,37.1195450000 ,45.1086845000 ,14945.5782091255 ,700.5191505212 
54269.3149292483 ,57.2730331000 ,49.4060402000 ,12917.7401604037 ,688.2512054309 
54269.3149298225 ,77.4265137000 ,53.3584099000 ,14738.9031365834 ,718.8554744526 
54269.3149303971 ,117.7334900000 ,60.4933586000 ,15014.4108425700 ,708.3289537713 
54269.3149309712 ,178.1939697000 ,69.8422165000 ,16110.4301150461 ,728.3517971824 
54269.3149315459 ,37.1195450000 ,45.1086845000 ,15364.3247243999 ,717.4747769667 
54269.3149321200 ,137.8869934000 ,63.7621269000 ,15255.1386596978 ,728.7750419032 
54269.3149326942 ,-23.3409271000 ,28.5710373000 ,15975.7214093899 ,746.8391481181 
54269.3149332688 ,16.9660492000 ,40.3562927000 ,16072.0477246102 ,745.3192658677 
54269.3149338430 ,-23.3409271000 ,28.5710373000 ,14420.0177681655 ,687.4430879217 
54269.3149344171 ,57.2730331000 ,49.4060402000 ,13960.0528767534 ,669.8695887777 
54269.3149349917 ,57.2730331000 ,49.4060402000 ,16207.0701727193 ,739.4922687814 
54269.3149355659 ,16.9660492000 ,40.3562927000 ,16151.3519738067 ,736.0830110240 
54269.3149361405 ,-3.1874352000 ,34.9638023000 ,16114.1470403412 ,746.7742464930 
54269.3149367146 ,37.1195450000 ,45.1086845000 ,15239.5991805593 ,711.9148454537 
54269.3149372888 ,77.4265137000 ,53.3584099000 ,15496.6293016130 ,706.8081487489 
54269.3149378629 ,77.4265137000 ,53.3584099000 ,16985.1711417500 ,735.9931176594 
54269.3149384376 ,37.1195450000 ,45.1086845000 ,17457.7078778048 ,755.7571235469 
54269.3149390117 ,77.4265137000 ,53.3584099000 ,21850.7986038268 ,832.1662527410 
54269.3149395863 ,57.2730331000 ,49.4060402000 ,21741.5990051365 ,838.6947871797 
54269.3149401605 ,77.4265137000 ,53.3584099000 ,18756.3309531104 ,798.6577128954 
54269.3149407347 ,57.2730331000 ,49.4060402000 ,17242.3747439247 ,756.1838286624 
54269.3149413093 ,-23.3409271000 ,28.5710373000 ,17344.9746778408 ,759.0474206242 
54269.3149418834 ,57.2730331000 ,49.4060402000 ,19063.3297888318 ,798.2305463939 
54269.3149424576 ,-3.1874352000 ,34.9638023000 ,17747.8495160854 ,761.0888997026 
54269.3149430322 ,16.9660492000 ,40.3562927000 ,20195.1292349283 ,799.9902724460 
54269.3149436063 ,57.2730331000 ,49.4060402000 ,20080.6526112162 ,803.2206662461 
54269.3149441805 ,77.4265137000 ,53.3584099000 ,18133.7281259199 ,783.4784992941 
54269.3149447551 ,37.1195450000 ,45.1086845000 ,19123.3604085188 ,798.8048181190 
54269.3149453293 ,117.7334900000 ,60.4933586000 ,22585.6203394310 ,858.3156865219 
54269.3149459039 ,37.1195450000 ,45.1086845000 ,24033.0237769967 ,884.8356132288 
54269.3149464781 ,-3.1874352000 ,34.9638023000 ,25896.1421164879 ,943.8989372503 
54269.3149470522 ,158.0404816000 ,66.8713074000 ,24996.1540500435 ,906.1542591091 
54269.3149476268 ,198.3474579000 ,72.6918030000 ,21675.9960734132 ,853.5670253222 
54269.3149482010 ,57.2730331000 ,49.4060402000 ,19318.5303607581 ,806.4709765402 
54269.3149487751 ,97.5800018000 ,57.0375557000 ,18370.7131801387 ,784.3875834310 
54269.3149493498 ,77.4265137000 ,53.3584099000 ,18390.9514138956 ,795.9016238623 
54269.3149499239 ,178.1939697000 ,69.8422165000 ,17259.2996113063 ,763.9023543901 
54269.3149504981 ,117.7334900000 ,60.4933586000 ,17763.0075828301 ,770.2032717551 
54269.3149510727 ,137.8869934000 ,63.7621269000 ,17042.2944147066 ,765.2193806134 
54269.3149516468 ,218.5009308000 ,75.4338226000 ,16385.7335808476 ,734.3473539395 
54269.3149522210 ,117.7334900000 ,60.4933586000 ,15546.5918644678 ,717.3258261993 
54269.3149527956 ,158.0404816000 ,66.8713074000 ,14586.6063981256 ,689.7044174101 
54269.3149533698 ,198.3474579000 ,72.6918030000 ,14725.9892511489 ,681.5527271635 
54269.3149539444 ,218.5009308000 ,75.4338226000 ,17055.2489021056 ,751.4877654621 
54269.3149545185 ,158.0404816000 ,66.8713074000 ,16230.8580024631 ,737.2291706467 
54269.3149550927 ,117.7334900000 ,60.4933586000 ,17473.6361515124 ,766.4663530684 
54269.3149556673 ,319.2683716000 ,87.8696594000 ,17908.0119623922 ,767.9441722988 
54269.3149562415 ,440.1893311000 ,100.7871857000 ,14231.3490516956 ,699.5888426301 
54269.3149568156 ,117.7334900000 ,60.4933586000 ,14098.4526700910 ,692.7820155598 
54269.3149573902 ,258.8079224000 ,80.6386185000 ,14348.7121059745 ,675.0058910817 
54269.3149579644 ,137.8869934000 ,63.7621269000 ,12987.6456700009 ,654.9629773813 
54269.3149585385 ,57.2730331000 ,49.4060402000 ,15278.9006518278 ,744.6178823105 
54269.3149591132 ,258.8079224000 ,80.6386185000 ,14013.9206103751 ,683.5698296837 
54269.3149596873 ,77.4265137000 ,53.3584099000 ,13434.8258640473 ,673.3778907212 
54269.3149602620 ,117.7334900000 ,60.4933586000 ,15039.4745582890 ,699.1404523745 
54269.3149608361 ,77.4265137000 ,53.3584099000 ,15732.7998558168 ,718.2931218648 
54269.3149614102 ,117.7334900000 ,60.4933586000 ,16655.1682172358 ,734.6277997056 
54269.3149619849 ,37.1195450000 ,45.1086845000 ,17348.9918116007 ,740.3249166441 
54269.3149625590 ,137.8869934000 ,63.7621269000 ,14827.4289531705 ,707.4000300381 
54269.3149631332 ,137.8869934000 ,63.7621269000 ,13646.2316806344 ,667.7615932234 
54269.3149637078 ,178.1939697000 ,69.8422165000 ,14793.8905001351 ,712.4565125710 
54269.3149642819 ,97.5800018000 ,57.0375557000 ,17722.0278970292 ,763.0946982668 
54269.3149648561 ,37.1195450000 ,45.1086845000 ,15329.1572713345 ,707.5612844312 
54269.3149654307 ,158.0404816000 ,66.8713074000 ,17095.0265236850 ,750.3490649124 
54269.3149660049 ,178.1939697000 ,69.8422165000 ,17018.3995434201 ,756.7102700430 
54269.3149665790 ,57.2730331000 ,49.4060402000 ,12333.3044102009 ,624.0694193626 
54269.3149671537 ,77.4265137000 ,53.3584099000 ,15030.2419176353 ,706.1741275420 
54269.3149677278 ,97.5800018000 ,57.0375557000 ,18244.6256249436 ,764.0844480490 
54269.3149683024 ,97.5800018000 ,57.0375557000 ,20457.8104112222 ,802.8491736505 
54269.3149688766 ,77.4265137000 ,53.3584099000 ,21435.2805599110 ,830.8850608273 
54269.3149694507 ,57.2730331000 ,49.4060402000 ,17322.7334138355 ,748.6999176955 
54269.3149700254 ,-3.1874352000 ,34.9638023000 ,18004.4859211198 ,771.1630314499 
54269.3149705995 ,158.0404816000 ,66.8713074000 ,18696.5254897720 ,797.6787287856 
54269.3149711737 ,-23.3409271000 ,28.5710373000 ,18628.0705776335 ,782.4864425821 
54269.3149717483 ,117.7334900000 ,60.4933586000 ,19657.5112408759 ,809.4401489892 
54269.3149723224 ,178.1939697000 ,69.8422165000 ,23298.4431924544 ,874.1824421015 
54269.3149728966 ,97.5800018000 ,57.0375557000 ,19872.0766285182 ,820.7095010664 
54269.3149734712 ,117.7334900000 ,60.4933586000 ,20653.2547343125 ,844.2612549938 
54269.3149740454 ,77.4265137000 ,53.3584099000 ,17778.3625075846 ,766.7624859572 
54269.3149746200 ,97.5800018000 ,57.0375557000 ,16528.8358198912 ,728.3501054339 
54269.3149751941 ,77.4265137000 ,53.3584099000 ,20649.7998762428 ,818.8274308372 
54269.3149757683 ,137.8869934000 ,63.7621269000 ,17646.1551290138 ,768.1820167613 
54269.3149763429 ,-3.1874352000 ,34.9638023000 ,19230.8190441861 ,806.5387233787 
54269.3149769171 ,-43.4944153000 ,20.2519398000 ,19135.8190598059 ,801.3917323000 
54269.3149774912 ,16.9660492000 ,40.3562927000 ,19458.4016677180 ,788.7676741462 
54269.3149780658 ,137.8869934000 ,63.7621269000 ,17184.0813961731 ,763.4458129825 
54269.3149786400 ,77.4265137000 ,53.3584099000 ,15804.4401766243 ,725.0927974528 
54269.3149792141 ,16.9660492000 ,40.3562927000 ,20976.3922357393 ,817.8368351807 
54269.3149797888 ,37.1195450000 ,45.1086845000 ,22374.0644186116 ,838.7307752846 
54269.3149803629 ,-3.1874352000 ,34.9638023000 ,21149.2557147577 ,797.3438394761 
54269.3149809371 ,77.4265137000 ,53.3584099000 ,19537.1054999849 ,796.0761815506 
54269.3149815117 ,117.7334900000 ,60.4933586000 ,20429.5120723318 ,819.8851581509 
54269.3149820859 ,77.4265137000 ,53.3584099000 ,22013.6297065272 ,866.1207990147 
54269.3149826600 ,37.1195450000 ,45.1086845000 ,24777.4029689705 ,901.9732564357 
54269.3149832342 ,97.5800018000 ,57.0375557000 ,20981.6409624222 ,820.3709975669 
54269.3149838083 ,97.5800018000 ,57.0375557000 ,19728.4022708840 ,808.8211997236 
54269.3149843829 ,16.9660492000 ,40.3562927000 ,17885.4372701330 ,758.4486185456 
54269.3149849571 ,16.9660492000 ,40.3562927000 ,19220.5405953561 ,790.6814262113 
54269.3149855312 ,57.2730331000 ,49.4060402000 ,17446.6395362109 ,751.0053095431 
54269.3149861059 ,97.5800018000 ,57.0375557000 ,19147.7892571565 ,785.7459805954 
54269.3149866800 ,37.1195450000 ,45.1086845000 ,21116.8430434652 ,838.4950839566 
54269.3149872542 ,158.0404816000 ,66.8713074000 ,19370.5205611126 ,816.7075930432 
54269.3149878288 ,137.8869934000 ,63.7621269000 ,19168.7152635847 ,802.1840857890 
54269.3149884029 ,-3.1874352000 ,34.9638023000 ,17761.4290276651 ,804.7512372713 
54269.3149889771 ,-43.4944153000 ,20.2519398000 ,16904.2083638220 ,753.8753609084 
54269.3149895517 ,-3.1874352000 ,34.9638023000 ,16414.2386206482 ,769.1508503800 
54269.3149901259 ,16.9660492000 ,40.3562927000 ,19020.4824126640 ,807.3548382446 
54269.3149907005 ,97.5800018000 ,57.0375557000 ,18248.3290162506 ,777.2088023790 
54269.3149912746 ,117.7334900000 ,60.4933586000 ,17158.3225256075 ,748.2000060076 
54269.3149918488 ,-3.1874352000 ,34.9638023000 ,20071.4741065152 ,808.1633402421 
54269.3149924234 ,37.1195450000 ,45.1086845000 ,21903.4433570634 ,830.3557742333 
54269.3149929976 ,77.4265137000 ,53.3584099000 ,19991.5349902376 ,812.5288972996 
54269.3149935717 ,37.1195450000 ,45.1086845000 ,20047.5730834159 ,806.2207515545 
54269.3149941463 ,117.7334900000 ,60.4933586000 ,20671.9414808807 ,829.1461740410 
54269.3149947205 ,77.4265137000 ,53.3584099000 ,18620.2196341353 ,778.3814916945 
54269.3149952946 ,97.5800018000 ,57.0375557000 ,16792.6636940914 ,744.3924183713 
54269.3149958693 ,77.4265137000 ,53.3584099000 ,19681.3409029467 ,811.5903613589 
54269.3149964434 ,97.5800018000 ,57.0375557000 ,20657.9744050944 ,826.5081998138 
54269.3149970176 ,117.7334900000 ,60.4933586000 ,24184.7816166531 ,896.1232669490 
54269.3149975922 ,117.7334900000 ,60.4933586000 ,23379.3764416809 ,876.4431564086 
54269.3149981664 ,16.9660492000 ,40.3562927000 ,20389.2989024060 ,826.0477366255 
54269.3149987410 ,37.1195450000 ,45.1086845000 ,16784.3058412183 ,748.6170220180 
54269.3149993151 ,77.4265137000 ,53.3584099000 ,18403.3694632182 ,762.2056075216 
54269.3149998893 ,77.4265137000 ,53.3584099000 ,17711.3840305187 ,754.2696152113 
54269.3150004639 ,57.2730331000 ,49.4060402000 ,18982.5983190652 ,794.4950887627 
54269.3150010380 ,16.9660492000 ,40.3562927000 ,19490.4464606049 ,806.3497858280 
54269.3150016127 ,-23.3409271000 ,28.5710373000 ,20406.1142675197 ,828.3968832417 
54269.3150021868 ,16.9660492000 ,40.3562927000 ,23423.2364062359 ,876.3853293683 
54269.3150027610 ,158.0404816000 ,66.8713074000 ,24822.8131903517 ,894.3350118651 
54269.3150033351 ,37.1195450000 ,45.1086845000 ,27890.3998798474 ,973.5907386381 
54269.3150039098 ,137.8869934000 ,63.7621269000 ,27382.8088840827 ,970.1995518308 
54269.3150044839 ,37.1195450000 ,45.1086845000 ,22658.7087969721 ,872.3582758103 
54269.3150050585 ,57.2730331000 ,49.4060402000 ,22092.3655282208 ,853.6107031931 
54269.3150056327 ,117.7334900000 ,60.4933586000 ,19514.5283470006 ,801.1870307290 
54269.3150062068 ,16.9660492000 ,40.3562927000 ,19747.2415824096 ,822.3514968009 
54269.3150067815 ,-23.3409271000 ,28.5710373000 ,17937.0682046198 ,784.8164416809 
54269.3150073556 ,77.4265137000 ,53.3584099000 ,20325.9856754077 ,816.2828872668 
54269.3150079298 ,16.9660492000 ,40.3562927000 ,19691.1333585653 ,818.2843026644 
54269.3150085044 ,-3.1874352000 ,34.9638023000 ,19715.8538031299 ,817.7144141059 
54269.3150090785 ,-3.2050469000 ,34.9445419000 ,18048.5993403622 ,783.9238136433 
54269.3150096527 ,37.0379524000 ,45.1087418000 ,16114.7536090835 ,730.5891346009 
54269.3150102273 ,97.4984131000 ,57.0376015000 ,16551.1558271004 ,743.3199267069 
54269.3150108015 ,97.4984131000 ,57.0376015000 ,18482.0843687483 ,785.2163095131 
54269.3150113756 ,77.3449249000 ,53.3584595000 ,18919.1165323961 ,793.6245303535 
54269.3150119502 ,57.1914406000 ,49.4060898000 ,20823.5689021056 ,849.5425862846 
54269.3150125244 ,37.0379524000 ,45.1087418000 ,20164.8217139767 ,823.7960193446 
54269.3150130990 ,57.1914406000 ,49.4060898000 ,17965.1475389744 ,768.8527181521 
54269.3150136732 ,16.8844566000 ,40.3563538000 ,18101.2465543239 ,778.2810633505 
54269.3150142473 ,-3.2690277000 ,34.9638748000 ,15237.9283482022 ,729.7350322910 
54269.3150148219 ,77.3449249000 ,53.3584595000 ,14671.7019638941 ,713.0137899132 
54269.3150153961 ,-3.2690277000 ,34.9638748000 ,15505.5986446787 ,702.9232020666 
54269.3150159703 ,97.4984131000 ,57.0376015000 ,17294.1188717671 ,756.5890024331 
54269.3150165449 ,37.0379524000 ,45.1087418000 ,17195.4339515184 ,758.7685897089 
54269.3150171190 ,77.3449249000 ,53.3584595000 ,16007.2912823285 ,740.9016490943 
54269.3150176932 ,-23.4225197000 ,28.5711269000 ,18097.7855444414 ,795.9834429726 
54269.3150182678 ,37.0379524000 ,45.1087418000 ,18538.8409936619 ,789.2246000421 
54269.3150188419 ,57.1914406000 ,49.4060898000 ,21419.1382031179 ,844.1193788111 
54269.3150194166 ,16.8844566000 ,40.3563538000 ,24120.2786290589 ,905.5752197291 
54269.3150199907 ,77.3449249000 ,53.3584595000 ,22753.2055630650 ,858.9929242138 
54269.3150205649 ,-23.4225197000 ,28.5711269000 ,19817.6946033462 ,798.6747841759 
54269.3150211395 ,16.8844566000 ,40.3563538000 ,17454.6159766903 ,774.6862515395 
54269.3150217137 ,97.4984131000 ,57.0376015000 ,16805.4865326965 ,736.4981814905 
54269.3150222878 ,157.9588928000 ,66.8713455000 ,17940.7838995524 ,751.1827124448 
54269.3150228624 ,-23.4225197000 ,28.5711269000 ,17752.0524345919 ,758.3492667688 
54269.3150234366 ,77.3449249000 ,53.3584595000 ,18886.2916896458 ,780.9817860683 
54269.3150240112 ,-3.2690277000 ,34.9638748000 ,21816.2918554564 ,853.1787690367 
54269.3150245853 ,117.6518936000 ,60.4934006000 ,25542.5851311165 ,916.1464179508 
54269.3150251595 ,77.3449249000 ,53.3584595000 ,24191.7257829443 ,872.5540572527 
54269.3150257337 ,16.8844566000 ,40.3563538000 ,22018.6422035985 ,848.0097852272 
54269.3150263083 ,-3.2690277000 ,34.9638748000 ,21777.3459589678 ,845.6466432369 
54269.3150268824 ,37.0379524000 ,45.1087418000 ,24288.9810218978 ,894.1656063200 
54269.3150274571 ,57.1914406000 ,49.4060898000 ,24061.4230056171 ,877.8246228710 
54269.3150280312 ,57.1914406000 ,49.4060898000 ,24419.6159971163 ,908.9633306299 
54269.3150286054 ,16.8844566000 ,40.3563538000 ,18556.1312787239 ,775.7019927308 
54269.3150291800 ,77.3449249000 ,53.3584595000 ,19599.3938349704 ,802.5106701511 
54269.3150297541 ,37.0379524000 ,45.1087418000 ,16834.5735339881 ,747.9700820041 
54269.3150303288 ,57.1914406000 ,49.4060898000 ,17676.1378342494 ,744.9235505091 
